Episode,Steps,Reward,Avg_Reward,Epsilon,Waypoints,Completion
43,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
44,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
45,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
46,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
47,38,627.0346669938787,16.500912289312595,0.009124001815700375,17,1.0
48,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
49,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
50,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
51,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
52,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
53,66,-179.20181856769335,-2.715179069207475,0.009124001815700375,17,1.0
54,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
55,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
56,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
57,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
58,120,-3633.414047452181,-30.27845039543484,0.009124001815700375,17,1.0
59,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
60,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
61,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
62,36,649.5943366199806,18.044287128332794,0.009124001815700375,17,1.0
63,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
64,38,622.5418346890017,16.382679860236887,0.009124001815700375,17,1.0
65,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
66,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
67,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
68,38,626.6569835666609,16.490973251754234,0.009124001815700375,17,1.0
69,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
70,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
71,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
72,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
73,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
74,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
75,40,582.8726805294516,14.57181701323629,0.009124001815700375,17,1.0
76,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
77,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
78,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
79,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
80,36,646.3997148724493,17.955547635345813,0.009124001815700375,17,1.0
81,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
82,38,618.7049962590165,16.281710427868855,0.009124001815700375,17,1.0
83,36,643.0110688080676,17.861418578001878,0.009124001815700375,17,1.0
84,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
85,48,502.7505421253405,10.47396962761126,0.009124001815700375,17,1.0
86,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
87,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
88,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
89,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
90,38,623.442818209562,16.40638995288321,0.009124001815700375,17,1.0
91,38,606.2484844999784,15.953907486841537,0.009124001815700375,17,1.0
92,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
93,38,627.1935225567523,16.505092698861905,0.009124001815700375,17,1.0
94,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
95,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
96,38,625.0640340115172,16.449053526618872,0.009124001815700375,17,1.0
97,44,499.8389181296602,11.359975412037732,0.009124001815700375,17,1.0
98,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
99,36,644.6913335014395,17.90809259726221,0.009124001815700375,17,1.0
